1.739919185638427734e-01,2.095277553932703152e-01
1.639198511838912964e-01,2.089504006713209516e-01
1.677730083465576172e-01,2.095037963410436854e-01
1.621644198894500732e-01,2.100905009370327148e-01
1.437867879867553711e-01,2.098444823763639666e-01
1.460183262825012207e-01,2.094593844393552728e-01
1.389307081699371338e-01,2.095067181766810671e-01
1.392382979393005371e-01,2.100133644762054719e-01
1.382806003093719482e-01,2.102769140506985657e-01
1.312729567289352417e-01,2.096270978049417366e-01
1.392320245504379272e-01,2.095756734977236302e-01
1.438534110784530640e-01,2.093746512058707598e-01
1.530487686395645142e-01,2.098292888310495374e-01
1.623474359512329102e-01,2.097205965453383947e-01
1.863323003053665161e-01,2.098976597849645798e-01
1.862452477216720581e-01,2.099023347219844127e-01
1.923293322324752808e-01,2.092104440430491985e-01
1.994189321994781494e-01,2.096095667911173910e-01
1.945698708295822144e-01,2.094722405161597856e-01
2.035865336656570435e-01,2.096288509063242433e-01
2.020498216152191162e-01,2.101086163179845812e-01
2.069735378026962280e-01,2.098842193410326018e-01
2.077195644378662109e-01,2.103026262043075911e-01
2.013906091451644897e-01,2.099718744101544410e-01
1.930752694606781006e-01,2.102330865161376183e-01
1.956653445959091187e-01,2.114795415990505523e-01
1.880915462970733643e-01,2.133676317879355244e-01
1.746779829263687134e-01,2.131882310797994229e-01
1.699378341436386108e-01,2.128393639046944064e-01
1.745699644088745117e-01,2.130158427771931262e-01
1.796026229858398438e-01,2.127487869999351300e-01
1.805129796266555786e-01,2.120446246113228683e-01
1.763065159320831299e-01,2.116957574362177963e-01
1.674951314926147461e-01,2.118161370644784658e-01
1.756784766912460327e-01,2.123876481151530660e-01
1.914841085672378540e-01,2.122678528540198617e-01
2.024946510791778564e-01,2.120715054991868243e-01
2.189697921276092529e-01,2.128469606773516209e-01
2.298430651426315308e-01,2.133384134315615410e-01
2.330126464366912842e-01,2.130614234131364693e-01
2.354046851396560669e-01,2.134739866051366952e-01
2.334124743938446045e-01,2.140934157602645549e-01
2.405020743608474731e-01,2.121813665191528975e-01
2.461180239915847778e-01,2.117875030752320031e-01
2.378326505422592163e-01,2.124081009646147933e-01
2.335853874683380127e-01,2.103709971582226890e-01
2.237668484449386597e-01,2.112913753840022502e-01
2.147504091262817383e-01,2.121094893624730082e-01
1.993351131677627563e-01,2.118845080183935081e-01
1.975679695606231689e-01,2.124980935022466044e-01
1.909509301185607910e-01,2.126143825606149618e-01
1.958932280540466309e-01,2.250140686385940503e-01
2.119516283273696899e-01,2.640912828202492957e-01
2.416347712278366089e-01,2.331005409486499313e-01
2.394828945398330688e-01,2.316296888887850181e-01
2.428389340639114380e-01,2.321392570239468045e-01
2.481857091188430786e-01,2.354315814201640433e-01
2.624095380306243896e-01,2.344288074294098856e-01
2.798042893409729004e-01,2.352147812158693341e-01
2.857212722301483154e-01,2.355005367412066064e-01
2.928295433521270752e-01,2.329778238518792899e-01
2.953137457370758057e-01,2.332139081713808515e-01
3.017766177654266357e-01,2.343019997627469320e-01
3.142838478088378906e-01,2.330871005047178979e-01
3.268806040287017822e-01,2.313883452651361583e-01
3.277519345283508301e-01,2.291531410025285653e-01
3.178920447826385498e-01,2.284285257644544653e-01
3.036966323852539062e-01,2.266491278612805804e-01
2.896479666233062744e-01,2.293611756999111295e-01
2.760641276836395264e-01,2.317477310485357711e-01
2.623995244503021240e-01,2.295586917889990419e-01
2.547830939292907715e-01,2.284729376661428779e-01
2.356143146753311157e-01,2.295861570439905741e-01
2.143922448158264160e-01,2.295674572959112425e-01
2.033378928899765015e-01,2.292045653097467273e-01
2.061713337898254395e-01,2.346917726367755141e-01
2.019833773374557495e-01,2.336445867443329438e-01
2.111044228076934814e-01,2.333255222927293204e-01
2.064371109008789062e-01,2.300139137813052848e-01
2.042889893054962158e-01,2.300168356169426664e-01
2.069367170333862305e-01,2.305638032482631161e-01
2.254107743501663208e-01,2.314450288765016184e-01
2.306264787912368774e-01,2.295797290055882900e-01
2.471344619989395142e-01,2.304971853957305250e-01
2.492799460887908936e-01,2.287616150271175874e-01
2.520409226417541504e-01,2.288954350993102904e-01
2.620201706886291504e-01,2.270768845985952911e-01
2.608196735382080078e-01,2.278523397767600878e-01
2.674976289272308350e-01,2.282058818888849372e-01
2.608377039432525635e-01,2.280346623205335155e-01
2.550544142723083496e-01,2.276963137537231507e-01
2.527939081192016602e-01,2.280077814326695040e-01
2.511224448680877686e-01,2.274187393681705582e-01
2.390852272510528564e-01,2.286628569825735757e-01
2.375887185335159302e-01,2.281392640363522906e-01
2.418429553508758545e-01,2.283385332268227097e-01
2.465126812458038330e-01,2.276507331177798077e-01
2.394750267267227173e-01,2.280475183973380837e-01
2.292271107435226440e-01,2.283472987337348548e-01
2.319447994232177734e-01,2.277524129979611456e-01
2.294534146785736084e-01,2.271230496016661549e-01
2.343554645776748657e-01,2.265398512084419724e-01
2.306826412677764893e-01,2.265679008305610254e-01
2.393755316734313965e-01,2.256475226047814087e-01
2.369515597820281982e-01,2.253214457476480914e-01
2.380032241344451904e-01,2.259017223052347811e-01
2.421837747097015381e-01,2.256633005172233586e-01
2.485929429531097412e-01,2.252080785249171158e-01
2.551393508911132812e-01,2.263762284127478763e-01
2.653883993625640869e-01,2.265626415264136717e-01
2.782749235630035400e-01,2.266000410225723904e-01
2.869364917278289795e-01,2.265684851976884906e-01
2.873836755752563477e-01,2.264609616462323338e-01
2.846920788288116455e-01,2.261524158029233622e-01
2.846200168132781982e-01,2.269506612990598582e-01
2.802527248859405518e-01,2.274362703819949594e-01
2.687918841838836670e-01,2.278090966093266057e-01
2.473867684602737427e-01,2.277044948935078861e-01
2.342589348554611206e-01,2.278237057875135696e-01
2.165494561195373535e-01,2.279300606047147959e-01
2.064806371927261353e-01,2.279616164295986402e-01
1.996665298938751221e-01,2.290362675770327427e-01
1.926161348819732666e-01,2.284752751346527944e-01
1.832441985607147217e-01,2.278044216723067728e-01
1.760679781436920166e-01,2.283180803773609269e-01
1.848643571138381958e-01,2.278307181930433190e-01
1.802909225225448608e-01,2.268080757199548991e-01
1.942173689603805542e-01,2.270447444065839815e-01
2.020930051803588867e-01,2.272936848028900558e-01
2.083327323198318481e-01,2.264405087967705510e-01
2.186468541622161865e-01,2.268004789472976845e-01
2.344232201576232910e-01,2.266456216585157335e-01
2.462842315435409546e-01,2.266064690609746191e-01
2.582743763923645020e-01,2.265082953835581281e-01
2.678926289081573486e-01,2.263920063251897707e-01
2.691999673843383789e-01,2.239090304005310894e-01
2.641229927539825439e-01,2.233141446647573247e-01
2.563970983028411865e-01,2.233451161225137038e-01
2.546621561050415039e-01,2.226584847477257878e-01
2.521445155143737793e-01,2.214891661256401523e-01
2.496714442968368530e-01,2.218841983038159771e-01
2.343667000532150269e-01,2.227192589289836155e-01
2.119880020618438721e-01,2.235350354389444572e-01
1.895871311426162720e-01,2.221191138890626082e-01
1.724088937044143677e-01,2.231195504113067940e-01
1.574212908744812012e-01,2.225994636678504113e-01
1.459905803203582764e-01,2.231066943345022258e-01
1.393660902976989746e-01,2.215394216986033282e-01
1.350020170211791992e-01,2.215172157477590942e-01
1.570537835359573364e-01,2.212951562393170313e-01
1.578913033008575439e-01,2.221413198399067868e-01
1.642251759767532349e-01,2.222219625034989321e-01
1.763288378715515137e-01,2.225778420841336980e-01
1.920179426670074463e-01,2.223131237753856182e-01
1.942439526319503784e-01,2.216165581594305156e-01
2.064712494611740112e-01,2.221939128813798792e-01
2.102454155683517456e-01,2.217784278537422715e-01
2.150673419237136841e-01,2.221284637631022185e-01
2.180028408765792847e-01,2.222278061747736955e-01
2.223751395940780640e-01,2.222050158568020517e-01
2.442768365144729614e-01,2.227776956417315268e-01
2.453408539295196533e-01,2.221547602838387647e-01
2.533976435661315918e-01,2.214207951717250544e-01
2.483968585729598999e-01,2.216580482254815465e-01
2.435376942157745361e-01,2.218526424789320772e-01
2.294123619794845581e-01,2.220104216033514655e-01
2.143541872501373291e-01,2.214663758076683975e-01
1.909082531929016113e-01,2.225690765772214974e-01
1.822031736373901367e-01,2.221004141409832766e-01
1.778603792190551758e-01,2.218158273499008792e-01
1.761049926280975342e-01,2.220711957846092932e-01
1.722771823406219482e-01,2.220782081901390426e-01
1.681261360645294189e-01,2.241106370595113695e-01
1.756873577833175659e-01,2.234643270165194429e-01
1.758078932762145996e-01,2.230856571179130332e-01
1.757467091083526611e-01,2.231031881317373788e-01
1.781462132930755615e-01,2.226988060795218882e-01
1.927138566970825195e-01,2.232381769381850678e-01
1.942357718944549561e-01,2.229676149581622246e-01
1.930362284183502197e-01,2.235321136033070755e-01
1.954955756664276123e-01,2.228612601409610539e-01
2.040812969207763672e-01,2.221857317415951993e-01
2.117249667644500732e-01,2.221383980042694051e-01
2.148054838180541992e-01,2.221635257907510208e-01
2.135813981294631958e-01,2.221687850948983189e-01
2.157002985477447510e-01,2.213348932039856110e-01
2.175532728433609009e-01,2.207505260765064981e-01
2.069668322801589966e-01,2.196384754329137878e-01
2.024722993373870850e-01,2.231493531348082426e-01
2.076969891786575317e-01,2.230739697753634510e-01
1.998358070850372314e-01,2.238055974189672448e-01
1.912126690149307251e-01,2.247183788720895914e-01
1.804838478565216064e-01,2.250438713620954989e-01
1.663835346698760986e-01,2.245886493697893116e-01
1.628425866365432739e-01,2.245833900656419579e-01
1.547058671712875366e-01,2.243911332807013437e-01
1.408791691064834595e-01,2.244402201194095892e-01
1.474533528089523315e-01,2.242917908690299222e-01
1.454123556613922119e-01,2.247604533052681430e-01
1.695234924554824829e-01,2.253050834680786207e-01
1.778083592653274536e-01,2.260799542791159522e-01
1.843956708908081055e-01,2.257182310272064230e-01
1.861616224050521851e-01,2.260098302238184587e-01
1.915432363748550415e-01,2.262523425817222489e-01
1.947983801364898682e-01,2.268653436984478799e-01
2.046373635530471802e-01,2.265953660855525575e-01
2.168814837932586670e-01,2.263370758152067619e-01
2.195380032062530518e-01,2.261407284603737800e-01
2.206034958362579346e-01,2.258117297676030255e-01
2.208837270736694336e-01,2.259332781301186810e-01
2.137571871280670166e-01,2.260595014296542249e-01
2.078060656785964966e-01,2.256931032407248072e-01
2.022775709629058838e-01,2.248025277384466392e-01
1.892601996660232544e-01,2.242690005510582230e-01
1.766129583120346069e-01,2.229582650841225588e-01
1.779543012380599976e-01,2.233153133990123107e-01
1.765806674957275391e-01,2.231540280718280755e-01
1.815376728773117065e-01,2.229646931225248430e-01
1.961843818426132202e-01,2.228612601409610539e-01
2.125115543603897095e-01,2.225118085987285721e-01
2.258521020412445068e-01,2.222213781363714113e-01
2.449656277894973755e-01,2.226421224681563726e-01
2.520026266574859619e-01,2.227215963974935320e-01
2.676741480827331543e-01,2.226736782930402170e-01
2.736747860908508301e-01,2.222283905419011607e-01
2.669041156768798828e-01,2.218543955803145840e-01
2.701375782489776611e-01,2.232206459243607222e-01
2.731945216655731201e-01,2.227064028521791028e-01
2.855955660343170166e-01,2.227782800088589921e-01
2.754618227481842041e-01,2.227414648798277941e-01
2.671217024326324463e-01,2.230634511670687992e-01
2.496676146984100342e-01,2.229652774896523082e-01
2.416645735502243042e-01,2.227356212085530307e-01
2.295883595943450928e-01,2.219344538767792085e-01
2.295254915952682495e-01,2.223587044113290168e-01
2.237829715013504028e-01,2.224516187845981541e-01
2.098402678966522217e-01,2.221302168644846697e-01
2.142027020454406738e-01,2.220828831271588755e-01
2.209898978471755981e-01,2.219227665342296263e-01
2.248710095882415771e-01,2.216323360718725211e-01
2.369817048311233521e-01,2.206172903714413158e-01
2.458756864070892334e-01,2.207797444328804815e-01
2.590955793857574463e-01,2.222231312377538626e-01
2.650980651378631592e-01,2.219981498936744180e-01
2.804520130157470703e-01,2.216860978476005994e-01
3.003840148448944092e-01,2.217866089935269514e-01
3.170988261699676514e-01,2.223464327016519693e-01
3.268475830554962158e-01,2.216329204389999863e-01
3.140848577022552490e-01,2.220232776801559782e-01
3.164005875587463379e-01,2.228010703268306913e-01
3.157276511192321777e-01,2.220034091978217161e-01
2.914343178272247314e-01,2.221740443990456171e-01
2.818684279918670654e-01,2.220624302776970926e-01
2.667394578456878662e-01,2.221226200918274551e-01
2.597483098506927490e-01,2.225562205004169292e-01
2.381810843944549561e-01,2.224422689105584883e-01
2.195562273263931274e-01,2.224311659351364268e-01
2.076401710510253906e-01,2.231955181378791064e-01
1.964693218469619751e-01,2.257416057123055320e-01
1.936412304639816284e-01,2.247879185602596752e-01
1.909978687763214111e-01,2.246231270303105931e-01
1.976956576108932495e-01,2.242701692853131534e-01
1.922747343778610229e-01,2.241018715525992244e-01
2.007358223199844360e-01,2.238576060933129275e-01
2.028638124465942383e-01,2.242637412469108693e-01
2.035143375396728516e-01,2.240136321163498645e-01
2.167707383632659912e-01,2.240644720564405057e-01
2.309545725584030151e-01,2.239674671132790007e-01
2.470280379056930542e-01,2.242047201670354928e-01
2.550119757652282715e-01,2.230283891394200524e-01
2.587586045265197754e-01,2.231546124389555963e-01
2.626257240772247314e-01,2.233860218214373250e-01
2.702547609806060791e-01,2.232241521271255691e-01
2.680262029170989990e-01,2.230248829366552055e-01
2.623110115528106689e-01,2.231797402254371565e-01
2.633716166019439697e-01,2.231791558583096913e-01
2.521667480468750000e-01,2.226018011363603277e-01
2.347047775983810425e-01,2.222856585203941415e-01
2.269437313079833984e-01,2.228285355818222235e-01
2.191194891929626465e-01,2.204957420089256603e-01
2.134022861719131470e-01,2.209813510918607615e-01
2.058396339416503906e-01,2.212963249735720173e-01
2.025131583213806152e-01,2.216703199351585940e-01
1.981253921985626221e-01,2.217164849382294578e-01
2.029258310794830322e-01,2.218654985557366455e-01
2.067754417657852173e-01,2.223493545372893510e-01
2.075791358947753906e-01,2.223476014359068997e-01
2.147429138422012329e-01,2.218409551363824950e-01
2.129834890365600586e-01,2.215271499889262252e-01
2.150783985853195190e-01,2.218532268460595980e-01
2.246331572532653809e-01,2.221793037031929152e-01
2.354092746973037720e-01,2.226771844958051194e-01
2.316623181104660034e-01,2.222897490902865092e-01
2.492004036903381348e-01,2.219876312853797662e-01
2.516763508319854736e-01,2.220326275541956440e-01
2.541556060314178467e-01,2.220367181240880672e-01
2.550497055053710938e-01,2.228261981133123071e-01
2.574167549610137939e-01,2.225094711302186556e-01
2.558717429637908936e-01,2.220799612915214938e-01
2.505749464035034180e-01,2.219999029950568692e-01
2.454579174518585205e-01,2.226783532300600499e-01
2.302132397890090942e-01,2.218432926048924114e-01
2.236026525497436523e-01,2.219514005234760889e-01
2.155942022800445557e-01,2.213483336479176444e-01
2.012450248003005981e-01,2.213308026340932988e-01
1.889140009880065918e-01,2.213068435818666690e-01
1.777101904153823853e-01,2.209550545711242153e-01
1.752047985792160034e-01,2.212560036417759168e-01
1.747462451457977295e-01,2.211274428737305120e-01
1.972432583570480347e-01,2.207943536110674454e-01
1.933696717023849487e-01,2.237898195065253504e-01
2.078662365674972534e-01,2.225340145495727506e-01
2.108195722103118896e-01,2.224025319458899641e-01
2.152695804834365845e-01,2.223528607400542534e-01
2.236138284206390381e-01,2.216568794912266160e-01
2.499236315488815308e-01,2.208311687400986434e-01
2.637568116188049316e-01,2.212583411102858333e-01
2.784643769264221191e-01,2.206500149305800906e-01
2.912866473197937012e-01,2.216668137323937471e-01
2.836387753486633301e-01,2.214675445419233835e-01
2.899462282657623291e-01,2.211695173069090636e-01
2.881691455841064453e-01,2.217246660780141931e-01
2.813093364238739014e-01,2.214552728322463360e-01
2.736989557743072510e-01,2.211321178107503449e-01
2.616800367832183838e-01,2.214330668814021019e-01
2.298833429813385010e-01,2.212969093406994825e-01
2.154882103204727173e-01,2.214061859935380905e-01
1.982913017272949219e-01,2.217357690534362546e-01
1.743162125349044800e-01,2.219408819151814372e-01
1.610538065433502197e-01,2.219847094497423845e-01
1.494544893503189087e-01,2.219572441947508523e-01
1.479222774505615234e-01,2.218654985557366455e-01
1.406538337469100952e-01,2.218590705173344169e-01
1.553948074579238892e-01,2.219847094497423845e-01
1.638061702251434326e-01,2.215125408107392613e-01
1.797165870666503906e-01,2.219671784359179834e-01
1.741220057010650635e-01,2.212536661732660004e-01
1.807531267404556274e-01,2.212232790826371420e-01
1.755668818950653076e-01,2.214640383391584810e-01
1.830758303403854370e-01,2.210970557831016536e-01
1.926430761814117432e-01,2.210543969827956368e-01
2.018869221210479736e-01,2.210058945112148565e-01
2.127462774515151978e-01,2.213196996586711263e-01
2.306544780731201172e-01,2.214108609305579234e-01
2.375107258558273315e-01,2.213138559873964184e-01
2.387464940547943115e-01,2.213296338998383128e-01
2.329349964857101440e-01,2.215084502408469491e-01
2.256212383508682251e-01,2.223686386524961478e-01
2.284433394670486450e-01,2.219829563483599333e-01
2.224133312702178955e-01,2.219286102055043897e-01
1.934615820646286011e-01,2.217252504451416584e-01
1.976293474435806274e-01,2.215160470135041637e-01
1.991990804672241211e-01,2.217299253821614913e-01
1.873722225427627563e-01,2.216510358199517972e-01
1.803869009017944336e-01,2.219034824190227739e-01
1.717831045389175415e-01,2.222342342131759796e-01
1.720808148384094238e-01,2.216393484774022149e-01
1.840352267026901245e-01,2.217217442423768115e-01
1.822616755962371826e-01,2.216101301210282870e-01
1.726751029491424561e-01,2.215779899290169219e-01
1.898494660854339600e-01,2.216919415188753628e-01
1.810812503099441528e-01,2.216329204389999863e-01
1.811371445655822754e-01,2.217714154482125222e-01
1.817494779825210571e-01,2.221980034512723023e-01
1.889905780553817749e-01,2.222324811117935284e-01
1.954302787780761719e-01,2.217906995634193190e-01
2.129515707492828369e-01,2.218806921010511302e-01
2.126008868217468262e-01,2.219268571041219384e-01
2.135259807109832764e-01,2.215961053099687883e-01
2.110371440649032593e-01,2.210684217938551355e-01
2.050709575414657593e-01,2.212600942116683400e-01
2.113993018865585327e-01,2.211280272408580327e-01
2.072061896324157715e-01,2.214114452976853886e-01
2.093374431133270264e-01,2.219514005234760889e-01
2.039606571197509766e-01,2.220676895818443908e-01
2.103021144866943359e-01,2.217614812070453911e-01
2.053598165512084961e-01,2.223102019397482365e-01
2.024441063404083252e-01,2.225924512623206619e-01
1.970915645360946655e-01,2.220881424313062291e-01
2.051405906677246094e-01,2.222242999720088485e-01
2.055561244487762451e-01,2.221839786402127481e-01
2.059554010629653931e-01,2.218316052623428847e-01
1.996571123600006104e-01,2.213787207385465583e-01
1.969319432973861694e-01,2.208878523514641035e-01
2.036875188350677490e-01,2.211940607262631586e-01
2.089794576168060303e-01,2.167844263823058559e-01
